text,label
Ahhhh. . . 3ay's off having breakfast w/her boyfriend &amp; Kelsey's @ a friend's house. It's NAP TIME!!! ,positive
It is poring rain in Austin texas ,negative
@shoesandbooks  Hay Mariela how are you doing... finally .. ,positive
@anthonylewry haha i know. thanks for the tips and advice and thangs  i appreciate that. im alright just having the late night blahs haha,positive
@dougiemcfly hahahahaha good one! ,positive
@stephanie_hall haha yeh we should  i kep gettin people from brazil and places like that haha,positive
I'll surely be envious when my brother will get an iPod Touch because this iPod is so cool ,positive
@avinash_varma &quot;This video is no longer available due to a copyright claim by Paramount PIctures Corporation.&quot; Disappointed  ,negative
"@alithealien Well, I was looking forward to reading it in the morning too... so will have to raise it as an issue... ",negative
I wonder what happened to my zombie flu background  EPIC FAIL!,negative
oh...  my coffeee is goooone,negative
@peasnpickles hey! that show was sickkk! cool seein you again and im glad those pics make you laugh. haha. i love photo bombing ,positive
Just tripped on my backpack while walking downstairs. Ouch ,negative
ahmm.. i dont even no how to work this twitter shit  sad lol,negative
@MickyFin No choice then. I've got no PC you know ,negative
@Ianto_Jones be afraid dude... and back away from the tweets slowly... ,positive
"Almost home from the weekend excursion. Tethering down i85, if you see &quot;ipwnd&quot; wifi network and a burgundy accord, its me ",positive
Mad tired today... Callin it in early tonight  nighty night twittas,negative
lying in bed with a  rather uncomfortable leg... about to take some disgusting painkillers and attempt to get up to the toilet ,negative
@justamoochin Well I can safely say you donï¿½t have a job as a color stragetist ,positive
@bruisesonguitar sweet. Will email you a shitload of awesome McShep recs asap. ,positive
"have no idea what this is, Thanks TT for signing me up but idk what im doing; some1 care to explain? ",positive
wishes she could make a difference... ,negative
"making pork, mashed potatoes and veg for dinner tonight, yum. oh n gravey baby ",positive
I forget about you twitter... I do. ,negative
"lmao omg i don't know what this man is saying, and I could really care less!  And why do people keep thinking i'm spanish lawd",positive
Awake now and gonna ride some rides. hit me up if you wanna chat ,positive
"Working  On lunch now of course, would I be online while working!! Of course if I could - ahem!!!",negative
Now it is drizzling  Guess that means the IDT wins.,negative
@theDebbyRyan Hey Debby ,positive
"@Hollywood_Trey Ur very Welcome  That was a get -hyped-up song, now here's a chillin' out one  http://tinyurl.com/5uh44c",positive
All re movies got deleted off my iPod! they aren't on my compy anymore either ,negative
had a very scary dream but didn't wanna wake up from it. a little freaked out to say the least ,negative
Eventbox testen.. ,positive
Marathon Monday means I don't have to work! Lot's of projects today ,positive
@JenniferStirlin i mean im having trouble concentrating on macbeth! i cant pull myself away from this  ps heavy jealous of the peperami!!,negative
I ate too much popcorn ,negative
Not feelin 2 good  Jus finished watchin for the love of ray j it was very unexpected hope he is happy tho,negative
I really wish I was 100% better so I could be 100% awesome at work.  ,negative
@Latinoreview Hard to be a Browns fan these days. ,negative
shorting out music for bbq unfortunately my family dont appreciate the music of @mileycyrus @ddlovato and @Jonasbrothers  oh well =] xo,negative
"done nothing useful with myself today. watched futurama and got a bit teary, need to do work  feeling a bit down, don't know why ",negative
@ddlovato I'M SO FREAKING EXCITED RIGHT NOW! THIS SUMMER'S GONNA BE AMAZING CUZ OF YOUU! it's almost midnight but i'm FULL OF ENERGY! ,positive
"GodBless to all of you ! , i hope we can fine a cure for  the SwineFlu   , sometimes im scared about this but we have to say IT OKAY.",negative
"im up. Last day, sad sad  Goin for a breakfast now!",negative
@MirkleyJo  Hahaha yeah okay but i dont wanna be in clas.. ,negative
"@thebadblogger Bet ï¿½25 on anything @ Betfair, get ï¿½25 cashback if your bet loses, thats a win win situation   http://tinyurl.com/cldthh",positive
Hanging out with my sister .. whatching Gossip Girl all day  !!!,positive
@Samantha_2008 why are u in pain? are you sick? ,negative
Has done his good deed for the day and doled out 3 dA subbies. Check out the contest entries and winners here  http://tinyurl.com/co4k2b,positive
@greggrunberg btw...fan of yours from long ago. During the felicity and agent weiss days. Not theses bandwagon heroes fans ,positive
I am $75 richer! But my legs hurts ,negative
"Oh man, I can't find a Tenori-On anywhere! What am I going to do?! ",negative
OMG: egg mcmuffin......sounds SO fuckin good right now lol...good night twiggas...looks like today will be another cruel n unusual day ,negative
"Off to take a big poo finish my book and then sleep, so I can wake up on time for mum's final dress fitting. ",positive
bleh twitterspy dumped all past direct msgs on me last night ,negative
"@mdan01 hahaha clown, i need to change my tyres soon. i'm using a $2 note to 'cover' up the inner side of it, as the top has a huge cut! ",negative
Updating my twitter since I haven't done that in 5 days ,positive
"As another fyi, my blackberry has decided to make it difficult for the &quot;r&quot; key to work. My spelling is bad enough as it is, this makes it ",negative
@anniemacdj so ragin its over 18's for the nerve tonight ,negative
? Is not looking forward to her singing assessment this week  ?,negative
@illBLvnDW4Evr32 Very unfortunate.  WOW! That's loooong!,negative
Watching &quot;School Daze&quot; and line editing then going to Kyle's baby shower (I owe you a gift buddy  no time to mall it),negative
"We need to leave soon, or we will certainly miss the train. We don't want to leave, but don't tell Gurpreet that. ",positive
At least the man utd fans won't have far to travel back home to Kent and other southernly regions ,positive
"oh my gosh i can't sleep, I went back and someone made my day ",positive
good morning and a coffee ,positive
"Of course, Math+logic is needed for the initial handshake/language translation/decryption. Music+arts comes soon. Xenosociology is fun! ",positive
"If I've shared this one before, I'm sorry. It's happy. It's the Hooters, &quot;And We Danced.&quot; http://tinyurl.com/2cnhe5 ",positive
"@pl That happened to JUMP recently and we lost over ï¿½3,000. No recourse. They owed so much money that we would receive nowt. ",negative
Listening to saturate in tears..  I miss my dad,negative
Damn you Hearts! stop beating me.....im getting PC'd..... ,negative
"@Maximilus You meant gang-friend, right? &quot;One more stone for your sling&quot; Did you do The River and the Source? ",positive
"@MsUnitedStates Thank you so, so, so, so much for supporting us tonight. Looking forward to a new friendship!  #gnonyc",positive
just got in ...hungoverrrr ,negative
Not having a car makes you realize just how much freedom it affords you. Get better soon car ,negative
@KerriZ I know ,negative
@bartschaneman Ooh nice! Not usually what I read but I can see the pics in my head. I like it! Please link to more when you post. ,positive
Have to do more homework what fun! ,negative
@MajorDodson only on the weekends though ,positive
@JniceLOVE lol happy 4:20 to you too ,positive
and now off to bed after an amazing night chatting with a pretty amazing guy  ( you know who you are),positive
Yeahhhhhh........and guess what the weather is OK and right now I am ready for programming ,positive
@coreymekell no food here... ,negative
Traveling while suffering from the flu is no fun at all.. ,negative
http://community.livejournal.com/ohnotheydidnt/33907252.html How freakin cool is that? Why doesnt shit like that happen to me? ,negative
"Still, most websites render pretty fast using Opera Mini, which is good ",positive
cn sumone tape if 4 me ,positive
At shell gas station. lunch break. Tired. ,negative
I think I deserve Chipotle on a lazy day like this ,positive
Going to my cousin's.. weee. ,positive
Watching F1 hamilton spun in the rain ,negative
woke up to milo having a seizure. ,negative
@jp1983 it was fun! ,positive
@RayHughesLA Can't believe you didn't call me about this! ,negative
its monday already ! ? !   well atleast it's PIZZA MONDAY  !!   ,positive
@longpier wow William Blake? He is probably my favourite poet ,positive
@jwscws2009 yay! You're the best!!  Feel better!,positive
"i think from now on, i'm bringing my camera everywhere i go. Besides school - haha ",positive
the darling got stumbled ,positive
@mommamiaria Thanks!  ,positive
@joannayoung Sun shining here ,positive
Damm! No more lazy have to go to store then to in laws. Is icky and raining outside ,negative
Just registering for EFY 2009 - camp - woop woop can't wait its gonna be fun! ,positive
"I know i should get some sleep in, i need to wake up early tomorrow. oh well fuck it, i dont care ",positive
I need a way to get to the kid liberty show tonight  any takers?,negative
"@RussCargill www.youtube.com/Titomi15..WATCH THE VIDEOS,COMMENT&amp;SUSCRIBE!!  &amp; FOLLOW me , Cheers x",positive
@small1sh Hi there! ,positive
@PrincessSuperC Hey Cici sweetheart! Just wanted to let u know I luv u! OH! and will the mixtape drop soon? FANTASY RIDE MAY 5TH!!!!  ,positive
@ChristyLeger you sure showed them! ,positive
@nathanryder Glad your day's going well ,positive
@miss_ek You were relaxing all night!! ,positive
i have just returned from a beautiful holiday in western australia! i miss it already ,negative
"@rivetz I miss hanging out with you, too. ",negative
@cookrn mmmmm Ryan. Haven't seen you forever! ,negative
My throat hurts. Stupid weather. ,negative
@renkai If Dungeon Mastering can be considered an art... but kinda hard to show you a performance ,positive
"@allijross I know, right?  We'll be there in 3 months   Holy crap, Allison - you're getting married in 3 months!!!",positive
"Back from soccer already, Aidan is too sick. ",negative
@Angrybeth Think breakie at venue starts at 9:30. Am in different hotel so dunno about your local breakie ,negative
